Recorder name,Language,Reference no,Study region,Area name,Kingdom,Taxonomic resolution,Taxonomic unit,Taxonomic unit_revised,Ecosystem,Information source,Gradient,Position,Measurement type,Start period,End period,N years,Number of censuses,Magnitude of shift,Unit of shift,Azimuth of shift,Shift tested,Shift significant,Data cleaning,Modelling conducted,Other effects,Shift source,Notes
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Alveopora japonica,Alveopora japonica,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,20,NA,1.63,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Alveopora japonica,Alveopora japonica,Marine,Literature,Horizontal,Trailing,Occurrence (presence-only),NA,NA,13.5,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Acropora pruinosa,Acropora pruinosa,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,62.5,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Acropora pruinosa,Acropora pruinosa,Marine,Literature,Horizontal,Trailing,Occurrence (presence-only),NA,NA,29.5,NA,0.52,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Dipsastraea speciosa,Dipsastraea speciosa,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,40,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Hydnophora exesa,Hydnophora exesa,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,60.5,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Acropora solitaryensis,Acropora solitaryensis,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,21,NA,10.3,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Acropora spicifera,Acropora spicifera,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,17.3,NA,5.15,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Acropora spicifera,Acropora spicifera,Marine,Literature,Horizontal,Trailing,Occurrence (presence-only),NA,NA,22,NA,0.84,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Pocillopora damicornis,Pocillopora damicornis,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,22.5,NA,7.21,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Pavona decussata,Pavona decussata,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,44.5,NA,6.47,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Caulastraea tumida,Astraeosmilia tumida,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,61,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Lithophyllon undulatum,Lithophyllon undulatum,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,58.5,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Acropora muricata,Acropora muricata,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,41,NA,8.08,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Siganus fuscescens,Siganus fuscescens,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,12.5,NA,21.42,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Calotomus japonicus,Calotomus japonicus,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,15.3,NA,14.08,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Calotomus japonicus,Calotomus japonicus,Marine,Literature,Horizontal,Trailing,Occurrence (presence-only),NA,NA,10,NA,0,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm1,Japan,NA,Animalia,Species,Kyphosus bigibbus,Kyphosus bigibbus,Marine,Literature,Horizontal,Leading,Occurrence (presence-only),NA,NA,11,NA,6.78,km year-1,NA,No,NA,No,No,No,Stated,Shifts calculated as least coast path distances along the coast between reported northernmost records between periods
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Seriola quinqueradiata, Seriola dumerili, Seriola aureovittata","Seriola quinqueradiata, Seriola dumerili, Seriola lalandi",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2021,128,126,1.254828613,degree year-1,43.35736234,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Seriola quinqueradiata, Seriola dumerili, Seriola aureovittata","Seriola quinqueradiata, Seriola dumerili, Seriola lalandi",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2021,128,126,0.011798868,degree year-1,43.35736234,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Scomberomorus niphonius, Scomberomorus commerson, Acanthocybium solandri","Scomberomorus niphonius, Scomberomorus commerson, Acanthocybium solandri",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2021,128,118,-0.002239541,degree year-1,46.42235087,Estimated,No,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Scomberomorus niphonius, Scomberomorus commerson, Acanthocybium solandri","Scomberomorus niphonius, Scomberomorus commerson, Acanthocybium solandri",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2021,128,118,0.001363786,degree year-1,46.42235087,Estimated,No,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species,Mugil cephalus cephalus,Mugil cephalus,Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2006,113,110,-0.018573338,degree year-1,237.9774958,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species,Mugil cephalus cephalus,Mugil cephalus,Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2006,113,110,-0.009066913,degree year-1,237.9774958,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species,Panulirus japonicus,Panulirus japonicus,Marine,Fishery statistics,Longitude,Centroid,Catch landings,1905,2021,117,111,0.01952523,degree year-1,73.26646044,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species,Panulirus japonicus,Panulirus japonicus,Marine,Fishery statistics,Latitude,Centroid,Catch landings,1905,2021,117,111,0.004925964,degree year-1,73.26646044,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Haliotis discus, Haliotis discus hannai, Haliotis madaka, Haliotis gigantea","Haliotis discus, Haliotis discus hannai, Haliotis madaka, Haliotis gigantea",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2021,128,125,-0.018101193,degree year-1,12.23086333,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Haliotis discus, Haliotis discus hannai, Haliotis madaka, Haliotis gigantea","Haliotis discus, Haliotis discus hannai, Haliotis madaka, Haliotis gigantea",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2021,128,125,-0.013869282,degree year-1,12.23086333,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species,Turbo cornutus,Turbo cornutus,Marine,Fishery statistics,Longitude,Centroid,Catch landings,1915,2021,107,104,-0.006003771,degree year-1,52.97711857,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species,Turbo cornutus,Turbo cornutus,Marine,Fishery statistics,Latitude,Centroid,Catch landings,1915,2021,107,104,0.001555272,degree year-1,52.97711857,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Meretrix lusoria, Meretrix lamarckii","Meretrix lusoria, Meretrix lamarckii",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2006,113,104,-0.013103061,degree year-1,31.04629455,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Meretrix lusoria, Meretrix lamarckii","Meretrix lusoria, Meretrix lamarckii",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2006,113,104,-0.005523995,degree year-1,31.04629455,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Ruditapes philippinarum, Ruditapes variegatus","Ruditapes philippinarum, Ruditapes aspera",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1909,2021,113,104,-0.016363669,degree year-1,349.7791637,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Ruditapes philippinarum, Ruditapes variegatus","Ruditapes philippinarum, Ruditapes aspera",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1909,2021,113,104,0.001656938,degree year-1,349.7791637,Estimated,No,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,Octopoda,Octopoda,Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2021,128,128,0.027042452,degree year-1,22.34944646,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,Octopoda,Octopoda,Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2021,128,128,0.034971709,degree year-1,22.34944646,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Apostichopus japonicus, Holothuria atra","Apostichopus japonicus, Holothuria atra",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2021,128,108,0.004060845,degree year-1,32.44610159,Estimated,No,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Animalia,Species-group,"Apostichopus japonicus, Holothuria atra","Apostichopus japonicus, Holothuria atra",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2021,128,108,0.008913307,degree year-1,32.44610159,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Chromista,Species-group,"Undaria pinnatifida, Undaria undarioides, Undaria peterseniana",Undaria pinnatifida,Marine,Fishery statistics,Longitude,Centroid,Catch landings,1922,2006,85,82,-0.009577074,degree year-1,201.9211714,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Chromista,Species-group,"Undaria pinnatifida, Undaria undarioides, Undaria peterseniana",Undaria pinnatifida,Marine,Fishery statistics,Latitude,Centroid,Catch landings,1922,2006,85,82,-0.013225186,degree year-1,201.9211714,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Plantae,Species-group,"Gelidium elegans, Ptilophora subcostata, Gelidium japonicum, Acanthopeltis japonica","Gelidium elegans, Ptilophora subcostata, Gelidium japonicum, Gelidium yoshidae",Marine,Fishery statistics,Longitude,Centroid,Catch landings,1894,2006,113,105,-0.012212858,degree year-1,235.4112143,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Jorge,EN,E_jgm2,Japan,NA,Plantae,Species-group,"Gelidium elegans, Ptilophora subcostata, Gelidium japonicum, Acanthopeltis japonica","Gelidium elegans, Ptilophora subcostata, Gelidium japonicum, Gelidium yoshidae",Marine,Fishery statistics,Latitude,Centroid,Catch landings,1894,2006,113,105,-0.007479358,degree year-1,235.4112143,Estimated,Yes,Yes,Yes,No,Estimated,Shifts estimated as the slope coefficient of the linear regression fitted to the annual lat and lon of centroids provided in Sup. Table S1. The significance test corresponds to the p-value of the regression slope (significant if p-value <= 0.05). Azimuths (bearings) calculated from the initial and final coordinates of the centroid in the series.
Saito,EN,E_saito1,Japan,"okinawa, kagoshima, kochi, tokushima, nara",Animalia,Species-level,Trithemis aurora,,"lake, wetland",Books and research reports within Japan,Latitude/Longitude,Unknown,Occurrence,1981,2020,39,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Since we can only analyze the information discernible from Fig. 1, precise numerical data cannot be provided."
Sueyoshi,EN,E2241,Japan,the western North Pacific,Animalia,Species-level,Sardinops melanostictus, Sardinops sagax,Marine,Fishery-independent trawl surveys by Fisheries Research and Education Agency (FRA),Latitude/Longitude,Centroid,Abundance (CPUE),2005,2020,16,a total of 632 study sites over 16 years (26-59 sites per year),-4.0006,degrees,NA,No,No analyses,No,Yes,Pacific Decadal Oscillation,estimated,The shift change was estimated from Fig. 4 using WebPlotDigitzer (https://automeris.io/wpd/?v=5_2)
Sueyoshi,EN,E2241,Japan,the western North Pacific,Animalia,Species-level,Sardinops melanostictus, Sardinops sagax,Marine,Fishery-independent trawl surveys by Fisheries Research and Education Agency (FRA),Longitude,Centroid,Abundance (CPUE),2005,2020,16,a total of 632 study sites over 16 years (26-59 sites per year),-20.7803,degrees,NA,No,No analyses,No,"Yes
  (centroid shifts were estimated using vector autoregressive spatiotemporal model)",Pacific Decadal Oscillation,estimated,The shift change was estimated from Fig. 4 using WebPlotDigitzer (https://automeris.io/wpd/?v=5_2)
Sueyoshi,EN,E2241,Japan,the western North Pacific,Animalia,Species-level,Engraulis japonicus,Engraulis japonicus,Marine,Fishery-independent trawl surveys by Fisheries Research and Education Agency (FRA),Latitude,Centroid,Abundance (CPUE),2005,2020,16,a total of 632 study sites over 16 years (26-59 sites per year),-0.2019,degrees,NA,No,No analyses,No,"Yes
  (centroid shifts were estimated using vector autoregressive spatiotemporal model)",Pacific Decadal Oscillation,estimated,The shift change was estimated from Fig. 4 using WebPlotDigitzer (https://automeris.io/wpd/?v=5_2)
Sueyoshi,EN,E2241,Japan,the western North Pacific,Animalia,Species-level,Engraulis japonicus,Engraulis japonicus,Marine,Fishery-independent trawl surveys by Fisheries Research and Education Agency (FRA),Longitude,Centroid,Abundance (CPUE),2005,2020,16,a total of 632 study sites over 16 years (26-59 sites per year),-0.47771,degrees,NA,No,No analyses,No,"Yes
  (centroid shifts were estimated using vector autoregressive spatiotemporal model)",Pacific Decadal Oscillation,estimated,The shift change was estimated from Fig. 4 using WebPlotDigitzer (https://automeris.io/wpd/?v=5_2)
Sueyoshi,EN,E2247,Japan,NA,Animalia,Species-level,Cheilomenes sexmaculata,Cheilomenes sexmaculata,Terrestrial,"Specimen records, Literature",Latitude,Leading edge,Occurrence,1910-1939,1991,81,"The number of specimens recorded was 1312, but the number obtained from the literature was not reported.",3,degrees,NA,No,No analyses,Yes (the oldest records from each of the 39 regions were used),No,NA,stated in Discussion,"Changes in the leading edge can be visually inferred from the maps of Japan in Figures 1 and 3; however, these estimates are imprecise because latitude, longitude, and the coordinate system are not provided. Quantitatively, the Results section only indicates the post-shift latitude as ""approximately 36°N"" and the Discussion states that ""the range shifted northward from 33°N to 36°N""."
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus diversus,Bombus diversus,"Other: Terrestrial (Forests, grasslands, and agricultural lands)",Citizen Science and specimens,Elevation,Trailing edge,Occurrence,1978-1987,2004-2013,NA,NA,-8.45,Percentage (area change),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes (Filtering by spatial resolution < 500m and use of bias files),Yes (Maxent species distribution modeling),Land cover changes (increase in forest area due to abandonment of agricultural land),Stated (numerically for area),Shifts are reported as percentage change based on environmental variables.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus hypocrita,Bombus hypocrita,"Other: Terrestrial (Forests, grasslands, and agricultural lands)",Citizen Science and specimens,Elevation,Trailing edge,Occurrence,1978-1987,2004-2013,NA,NA,-23.8,Percentage (area change),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes (Filtering by spatial resolution < 500m and use of bias files),Yes (Maxent species distribution modeling),Land cover changes (increase in forest area due to abandonment of agricultural land),Stated (numerically for area),Shifts are reported as percentage change based on environmental variables.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus ignitus,Bombus ignitus,"Other: Terrestrial (Forests, grasslands, and agricultural lands)",Citizen Science and specimens,Elevation,Trailing edge,Occurrence,1978-1987,2004-2013,NA,NA,-24.9,Percentage (area change),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes (Filtering by spatial resolution < 500m and use of bias files),Yes (Maxent species distribution modeling),Land cover changes (increase in forest area due to abandonment of agricultural land),Stated (numerically for area),Shifts are reported as percentage change based on environmental variables.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus honshuensis,Bombus honshuensis,"Other: Terrestrial (Forests, grasslands, and agricultural lands)",Citizen Science and specimens,Elevation,Trailing edge,Occurrence,1978-1987,2004-2013,NA,NA,-24.1,Percentage (area change),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes (Filtering by spatial resolution < 500m and use of bias files),Yes (Maxent species distribution modeling),Land cover changes (increase in forest area due to abandonment of agricultural land),Stated (numerically for area),Shifts are reported as percentage change based on environmental variables.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus beaticola,Bombus beaticola,"Other: Terrestrial (Forests, grasslands, and agricultural lands)",Citizen Science and specimens,Elevation,Trailing edge,Occurrence,1978-1987,2004-2013,NA,NA,-49.5,Percentage (area change),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes (Filtering by spatial resolution < 500m and use of bias files),Yes (Maxent species distribution modeling),Land cover changes (increase in forest area due to abandonment of agricultural land),Stated (numerically for area),Shifts are reported as percentage change based on environmental variables.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus ardens,Bombus ardens,"Other: Terrestrial (Forests, grasslands, and agricultural lands)",Citizen Science and specimens,Elevation,Leading edge,Occurrence,1978-1987,2004-2013,NA,NA,8.72,Percentage (area change),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes (Filtering by spatial resolution < 500m and use of bias files),Yes (Maxent species distribution modeling),Land cover changes (increase in forest area due to abandonment of agricultural land),Stated (numerically for area),Shifts are reported as percentage change based on environmental variables.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus diversus,Bombus diversus,"Other: Terrestrial (Agricultural land, secondary forests, and coniferous forests)",Citizen Science and specimens,Horizontal (Area/Land Cover change),Unknown,Occurrence,1978-1987,2004-2013,NA,NA,-2.86,Percentage (area change due to land cover only),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes,Yes,NA,Stated (numerically for area),These values represent shifts excluding the influence of temperature/precipitation changes.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus hypocrita,Bombus hypocrita,"Other: Terrestrial (Agricultural land, secondary forests, and coniferous forests)",Citizen Science and specimens,Horizontal (Area/Land Cover change),Unknown,Occurrence,1978-1987,2004-2013,NA,NA,1.37,Percentage (area change due to land cover only),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes,Yes,NA,Stated (numerically for area),These values represent shifts excluding the influence of temperature/precipitation changes.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus ignitus,Bombus ignitus,"Other: Terrestrial (Agricultural land, secondary forests, and coniferous forests)",Citizen Science and specimens,Horizontal (Area/Land Cover change),Unknown,Occurrence,1978-1987,2004-2013,NA,NA,4.17,Percentage (area change due to land cover only),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes,Yes,NA,Stated (numerically for area),These values represent shifts excluding the influence of temperature/precipitation changes.
Harsh,EN,E0949,Japan,"Japanese archipelago (Hokkaido, Honshu, Shikoku, Kyushu)",Animalia,Species,Bombus honshuensis,Bombus honshuensis,"Other: Terrestrial (Agricultural land, secondary forests, and coniferous forests)",Citizen Science and specimens,Horizontal (Area/Land Cover change),Unknown,Occurrence,1978-1987,2004-2013,NA,NA,7.19,Percentage (area change due to land cover only),NA,Yes,"Yes (supported by consistent results across 6 modeling thresholds, here the magnitude is given based on equate entropy of thresholded and original distribution)",Yes,Yes,NA,Stated (numerically for area),These values represent shifts excluding the influence of temperature/precipitation changes.
